General Attribute,Matched Medical Attributes,Accuracy,Label
created,Surgically Created Resection Cavity,0.9959133863449097,medical
transbronchial,Transbronchial Fine Needle Aspiration; Endobronchial Ultrasound Transbronchial Needle Aspiration,0.9959160089492798,medical
act,Clinical Act Of Insertion,0.9959167242050171,medical
assisted,Video Assisted Thoracoscopic Surgeries; Assisted Ventilation Therapy; Tomography Spiral Computer Assisted,0.9959257245063782,medical
lab,White Blood Cell Count Increased Lab Result; Diagnostic Service Neuroradiology Lab,0.9959293007850647,medical
picture,Medical Imaging Picture Archiving And Communication Systems,0.9959294199943542,medical
transvenous,Cardiac Transvenous Pacemaker Device,0.9959371089935303,medical
nodule,Well Marginated Nodule; Complex Nodule Shape; Indeterminate Nodule Type; Nodule S; Pulmonary Nodule New; Adrenal Nodule; Lobulated Nodule; Part Solid Nodule; Pleural Nodule; Mural Nodule; Neoplastic Nodule; Polygonal Nodule; Calcified Lung Nodule; Biopsy Nodule; Dysplastic Nodule; Nodule Of Subcutaneous Tissue; Pulmonary Nodule Stable,0.995942234992981,medical
pacemakers,Pacemakers Artificial Cardiac; Biventricular Pacemakers; Defibrillator Pacemakers,0.9959443807601929,medical
stents,Stents Bronchial; Tracheal Stents; Tracheobronchial Stents; Y Stents; Coronary Artery Stents; Arterial Stents; Ureteral Stents; Metallic Stents; Vascular Stents,0.9959468245506287,medical
monitoring,Cath Hemodynamics Hemodynamic Monitoring; Monitoring Of Patient,0.9959532022476196,medical
cava,Superior Vena Cava Structure; Echocardiography : Persistent Left Superior Vena Cava; Lsvc Persistent Left Superior Vena Cava; Inferior Vena Cava Filters; Inferior Vena Cava Structure; Vascular System Disorders Obstruction Superior Vena Cava; Thrombosis Of Inferior Vena Cava,0.995953381061554,medical
monitor,Monitor Patient S Vital Signs,0.9959573149681091,medical
intracranial,Subdural Intracranial Haemorrhage; Subarachnoid Intracranial Haemorrhage; Intracranial Haemorrhage; Vascular : Intracranial; Angiography Of Intracranial Vessels; Epidural Intracranial Haemorrhage; Intracranial Aneurysm; Icp Intracranial Pressure; Intracranial Surgery; Intracranial Injury; Evacuation Of Intracranial Subdural Haematoma; Intracranial Structure,0.9959579706192017,medical
consultation,Confirmatory Consultation Report; Surgical Consultation,0.9959585070610046,medical
application,Application Of Dressing Sterile Procedure; Application Of Bandage Procedure,0.9959597587585449,medical
plan,Explanation Of Plan : Medication,0.995968759059906,medical
lead,12 Lead Electrocardiogram : Interval Change; Cardiac Pacemaker Lead; Metallic Lead; Electrocardiograph Lead : Finding : To Identify Measures At A Point In Time : Patient : Nominal; Ventricular Lead; Lead Tip Device; 3 Lead Electrocardiogram Rhythm Strip : Pacemaker In Place; Lead Placement,0.9959883689880371,medical
tube,Removal Of Endotracheal Tube; Nasogastric Tube Device; Placement Of Tube; Glaucoma Drainage Tube In Good Position; Tube And Drain Connections Orogastric Tube; Tube Feeding Of Patient; Feeding Tube Device; Nephrostomy Tube Placement; Nasoduodenal Feeding Tube; Nasojejunal Feeding Tube; J Tube Placement; Percutaneous Gastrostomy Tube; Nasoenteric Tube; Endotracheal Tube Present; Endotracheal Tube Assessment; Tube Drain Placement; Nasogastric Placement Tube; Endotracheal Tube In Place; A Tube Shaped Organ Structure; Insertion Of Endotracheal Tube; Curved Tube; Nursing Care : Nasogastric Tube Removal; Endotracheal Tube Positioning; Nasogastric Tube Site : Anatomy : Point In Time : Patient : Nominal; Putting Down Nasogastric Tube; Chest Tube Flutter Valve,0.9960448741912842,medical
worsening,Worsening Pattern; Pneumonia Worsening,0.9960509538650513,medical
drain,Tube And Drain Connections Orogastric Tube; Ventricular Drain Placement; Drain Device; Tube Drain Placement; Mediastinal Drain; Finding Of Abdominal Drain On Exam; Removal Of External Ventricular Drain,0.9960553646087646,medical
arch,Aortic Arch Structure; Chest Aortic Arch Head Neck Carotid Artery; Aortic Arch Branch,0.9960566163063049,medical
communicating,Communicating Artery; Aneurysm Of Posterior Communicating Artery; Communicating Hydrocephalus,0.9960598349571228,medical
pneumonectomy,Pneumonectomy Operations; History Of Pneumonectomy; Status Pneumonectomy,0.9960684776306152,medical
thorax,Computerized Axial Tomography Of Thorax; Computed Tomography Angiography Of Thorax; Lateral Surface Of Thorax; Imaging Of Thorax; Skeletal System Of Thorax; Neoplasm Of The Thorax; Neck Thorax,0.996109127998352,medical
change,12 Lead Electrocardiogram : Interval Change; Change Reason; Ischemic Change; Slight Change; Emphysematous Change; Change In Mental Status; Line Change; Mental Change; Not Change; Vascular Change; No Significant Change Since Previous Mammogram Finding; Change Positions,0.996170699596405,medical
intercostal,2Nd Intercostal Space; 3Rd Intercostal Space; Superior Intercostal Vein; Icc Insertion Of Intercostal Catheter,0.9961983561515808,medical
picc,Peripherally Inserted Central Catheter Picc Double Luman; Peripherally Inserted Central Catheter Picc Single Luman; Indwelling Catheter Picc Line In Right Basilic Vein; Indwelling Catheter Picc Line Removal,0.9962029457092285,medical
recent,Most Recent; Recent Surgery; Recent Abdominal Surgery; Recent Infection; A Recent Injection; Recent Cardiac Arrest; Recent Weight Loss; Recent Fracture,0.9962054491043091,medical
present,History Of Present Illness Finding; Not Present Expanded Yes No Indicator; Endotracheal Tube Present; Probably Present Qualifier Value; Collapse Of Lung Present; Definitely Present Qualifier Value; Present Throughout The Entire Procedure,0.9962112903594971,medical
injection,Injection Of Hand; Parenteral Administration By Intravenous Injection; Arm Injection; A Recent Injection; Injection Of Thrombin; Injection Of Air,0.9962352514266968,medical
treating,Pneumonia Treating; Treating Tuberculosis,0.9962354898452759,medical
diagnosed,Newly Diagnosed; Newly Diagnosed Non Small Cell Lung Cancer,0.9962365627288818,medical
liver,Structure Of Right Lobe Of Liver; Metastatic Malignant Neoplasm To Liver; Liver And Spleen; Liver Function Analysis; Structure Of Left Lobe Of Liver; Liver And Pancreas; Liver Mass; Liver Observation; Structure Of Caudate Lobe Of Liver; Chest Diaphragm Abdomen Liver; Cyst Of Liver; Liver And Gallbladder; Magnetic Resonance Imaging Mri Of Liver; Alcoholic Cirrhosis Of Liver; Nodular Liver; Structure Of Gallbladder Fossa Of Liver; Chest Lung Abdomen Liver; Kidneys Liver; Abnormality Of The Liver; Disorder Of Liver; Resection Of Liver; Dome Of Liver; Liver With Stomach; Abscess Of Liver; Cl Cirrhosis Of Liver; Liver Function Failure; Appearance Of Liver; Entire Anterior Portion Of Diaphragmatic Aspect Of Liver; Disease Or Disorder Liver Cystic Congenital; Abdominal Computed Tomography Liver; Decompensated Liver Disease Disorder; Biopsy Of Liver Procedure; Stigmata Of Chronic Liver Disease; Imaging Of Liver; Luss Ultrasound Scan Of Liver; Liver Normal; Liver Gi; Ultrasound Guided Liver Biopsy; Ald Alcoholic Liver Disease; Cholestatic Diseases Liver,0.9962400197982788,medical
tx,Tx Kidney Transplantation,0.9962403178215027,medical
via,Drug Administration Via Gastrostomy; Drug Administration Via Jejunostomy,0.9962518215179443,medical
subclavian,Left Subclavian; Structure Of Subclavian Vein; Structure Of Subclavian Artery; Structure Of Right Subclavian Vein; Subclavian Central Venous Line; Subclavian Right; Catheter Subclavian; Thrombosis Of Subclavian Veins; Subclavian Steal Syndrome,0.9962769746780396,medical
exit,Catheter Exit Site,0.996277391910553,medical
arrest,Ventricular Fibrillation Arrest; Recent Cardiac Arrest,0.9963445663452148,medical
well,Well Marginated Nodule; Not Well; Laser Suite Retina Patient Tolerated Procedure Well Treatment; Well Differentiated; Computed Tomography Of Abdomen : Pancreas Not Well Visualized Procedure; Previously Well,0.9963623285293579,medical
aneurysm,Repair Of Aortic Aneurysm; Kawasaki Disease Associated Coronary Artery Aneurysm Z Score Suggests Small Aneurysm; History Of Repair Of Aneurysm Of Abdominal Aorta; Aneurysm Or Dissection; Calcified Aneurysm; Aneurysm Of Basilar Tip; Kawasaki Disease Associated Coronary Artery Aneurysm Z Score Suggests No Involvement; Aneurysm Clips; Aneurysm Of Posterior Communicating Artery; Aneurysm Repair Procedures; Fusiform Abdominal Aortic Aneurysm; Intracranial Aneurysm; Aneurysm Of Extracranial Internal Carotid Artery; Dissecting Aneurysm Of Artery; Aneurysm Of Ascending Aorta; Aneurysm Of Thoracic Aorta,0.9963775873184204,medical
sutures,Wire Sutures; Sternotomy Sutures,0.9963885545730591,medical
repair,Repair Of Aortic Aneurysm; History Of Repair Of Aneurysm Of Abdominal Aorta; Plastic Repair Of Mitral Valve; Aneurysm Repair Procedures; Repair Of Chest Wall; Flap Repair,0.996388852596283,medical
spinal,First Sacral Spinal Nerve; Central Canal Of The Spinal Cord; Neoplasm Of The Extradural Spinal Canal; Reticular Nucleus Of The Spinal Cord; Sacral Spinal Nerve Root Structure; Thoracic Portion Of Spinal Cord; Diagnostic Lumbar Spinal Puncture; Second Lumbar Spinal Nerve; Fourth Lumbar Spinal Nerve; Oedema Of Spinal Cord; Spinal Cord Lesions; Spinal Cord Involvement; Metastatic Malignant Neoplasm In The Spinal Cord; Spinal Nerve Root And Spinal Cord; Third Lumbar Spinal Nerve; Anterior Spinal Nerve Root Structure; First Thoracic Spinal Nerve; Spinal Stabilization; Sacral Region Of Central Canal Of Spinal Cord; Spinal Decompression Surgery; Fifth Lumbar Spinal Nerve; Cervical Segments Of Spinal Cord,0.9963964819908142,medical
persistent,Echocardiography : Persistent Left Superior Vena Cava; Lsvc Persistent Left Superior Vena Cava; Persistent Infections; Persistent Nausea; Anemia Persistent; Persistent Headache,0.9964005947113037,medical
lower,Structure Of Left Lower Lobe Of Lung; Intermediate Segment Of Free Lower Limb; Structure Of Lower Lobe Of Lung; Surface Region Of Lower Chest; Structure Of Lower Lobe Of Right Lung; Lobar Pneumonia Left Lower Lobe; Lobar Pneumonia Right Lower Lobe; Lower Git Gastrointestinal Haemorrhage; Oedema Of Bilateral Lower Extremities; Pelvis And Lower Extremity; Lower Extremity . Left Knee; Lower Extremity Femoral Vein Popliteal Vein; Quadrant Right Lower; Lower Abdominal Pain; Left Lower Quadrant; Pain In The Lower Extremities; Lower Extremity Ischemia; Right Lower Quadrant Pain; Lower Medial; Lower Extremity . Right Lower Extremity Veins; Proximal Segment Of Free Lower Limb; Lower Extremity Rash; Lower Extremity . Left Lower Leg; Pain In Right Lower Limb; Pain In Left Lower Limb; Upper And Lower Extremity; Anterior Lower; Segmental Bronchus Of Left Lower Lobe; Embolus Lower Extremity; Left Lower Quadrant Pain; Unspecified Acute Lower Respiratory Infection; Entire Lower Abdominal Quadrant Body Structure; Lower Extremity . Right Lower Leg; Ulcer Of Lower Extremity; Lower Thoracic Region Surface Region Of Back; Ultrasound Of Lower Extremity Veins,0.9964113235473633,medical
breast,Silicone Gel Filled Breast Implant; Bilateral Breast Implants Physical Finding; Lesion Of Breast; Breast Irregular Nodularity; Surgical Removal Of The Breast; Congenital Absence Of Breast,0.9964178204536438,medical
jugular,Assessment Of Jugular Central Venous Line; Central Venous Line In The Right Internal Jugular Vein,0.996426522731781,medical
multiphasic,Multiphasic Computed Tomography Of The Abdomen,0.9964513182640076,medical
appendicitis,Appendicitis With Rupture; Appendicitis With Perforation; Acute Appendicitis,0.9964603185653687,medical
icu,Hospital Icu,0.9964727163314819,medical
tracheobronchial,Tracheobronchial Malacia; Set Of Inferior Tributary Of Tracheobronchial Lymph Nodes; Tracheobronchial Endoscopy; Tracheobronchial Stents; Tracheobronchial Fistula,0.9964922666549683,medical
family,Solute Carrier Family 33 Member 1; Family History Of Coronary Artery Bypass Graft Surgery; Family History Of Coronary Arteriosclerosis; Gipc Pdz Domain Containing Family Member 1; Serpin Family B Member 3 Wt Allele; Short Chain Dehydrogenase Reductase Family 18C Member 1; Tubulin Tyrosine Ligase Like Family Member 5; Family History Of Myocardial Infarction,0.9965459704399109,medical
endotracheal,Removal Of Endotracheal Tube; Endotracheal Tube Present; Endotracheal Tube Assessment; Endotracheal Airway Device; Endotracheal Tube In Place; Insertion Of Endotracheal Tube; Endotracheal Tube Positioning,0.996549129486084,medical
pd,Pd Peritoneal Dialysis,0.9965652227401733,medical
appeared,Biliary Tract Laparoscopy Assessment Gallbladder Appeared Normal Treatment,0.9965676665306091,medical
cholecystectomy,Status Post Cholecystectomy; Syndromes Post Cholecystectomy; Laparoscopic Cholecystectomy,0.9965785145759583,medical
diaphragm,Diaphragm Flattening; Chest Xray Diaphragm Elevation Unilateral; Chest Diaphragm Abdomen Liver; Defect Of Diaphragm,0.9965895414352417,medical
intraoperative,Intraoperative Haemorrhage; Intraoperative Ultrasound Procedure,0.9965952038764954,medical
intubation,Difficult Tracheal Intubation Finding; Nasogastric Intubation For Enteral Infusion Of Concentrated Nutritional Substances,0.9965955018997192,medical
xray,Chest Xray Diaphragm Elevation Unilateral,0.9965972304344177,medical
end,End Diastolic; End Expiratory; Cell Cycle Regulator Of Nonhomologous End Joining; Dependence On Dialysis Due To End Stage Renal Disease; End Stage Copd,0.9965982437133789,medical
branch,Branch Of Middle Cerebral Artery; Left Pulmonary Artery Branch; Branch Of Left Bronchial Arterial Tree; Structure Of Circumflex Branch Of Left Coronary Artery; Electrocardiographic Right Bundle Branch Block; Aortic Arch Branch,0.9966345429420471,medical
relief,Pain Relief Medication; Symptomatic Relief,0.9966440200805664,medical
complex,Complex Nodule Shape; Monitored Anesthesia Care Mac For Deep Complex Complicated Or Markedly Invasive Surgical Procedure; Ostiomeatal Complex; Troponin Complex,0.9966557025909424,medical
gastrostomy,Percutaneous Gastrostomy Tube; Gastrostomy Catheters; Drug Administration Via Gastrostomy,0.9966940879821777,medical
medicine,Nuclear Medicine Imaging Procedure; Internal Medicine Service,0.9967238306999207,medical
block,Electrocardiographic Right Bundle Branch Block,0.9967239499092102,medical
indwelling,Indwelling Foley Catheter; Indwelling Catheter Picc Line In Right Basilic Vein; Indwelling Catheter Picc Line Removal,0.9967337250709534,medical
identification,New Lesion Identification; Identification Patient,0.9967755079269409,medical
gastrectomy,History Of Gastrectomy; B2 Billroth Ii Partial Gastrectomy,0.9967796802520752,medical
laparoscopic,Laparoscopic Approach; Laparoscopic Cholecystectomy,0.9967886209487915,medical
shunt,Surgical Construction Of Shunt; Congenital Portosystemic Venous Shunt; Portal Systemic Vascular Shunt Disorder,0.9967991709709167,medical
implant,Radioactive Seed Implant Dosing Unit; Peritoneal Implant; Silicone Implant Device; Silicone Gel Filled Breast Implant,0.9968016147613525,medical
prostate,Procedures On Prostate And Seminal Vesicle; Enlarged Prostate; Prostate And Urinary Bladder; Calcifications Prostate; Nodular Hyperplasia Of Prostate Gland,0.9968063235282898,medical
