Term,TF-IDF Score
precipitating,0.09459939226175546
tachycardiac,0.09459939226175546
hypoxiatachycardiachest,0.09459939226175546
hetrogenous,0.09457237688712411
retropharyngeal,0.09457237688712411
hyoid,0.09457237688712411
capsules,0.09453814617934446
highrisk,0.09431106365899307
begin,0.09431106365899307
effusionsvc,0.09431106365899307
midstomach,0.09430210976029052
iud,0.09430210976029052
abdomenpain,0.09430210976029052
comparisonct,0.0942632725063991
effectinvasion,0.0942632725063991
intercostally,0.09424200494851383
pathologica,0.09418233636169655
reccommended,0.09416467181954528
supbulmonic,0.09416467181954528
collapsedconsolildated,0.09416467181954528
worrysome,0.09416467181954528
turp,0.09413551755260395
midileum,0.09413551755260395
sizing,0.0941331615765672
venacavogram,0.0941331615765672
extravasates,0.0940805186948002
encompassing,0.0940805186948002
shiningthrough,0.0940190398946938
portioned,0.09398150415513952
venopuncture,0.09397576238595796
lymphangiocarcinomatosis,0.09393669671116664
statement,0.09387864023280539
pheresis,0.09387864023280539
surpervising,0.09387864023280539
formatted,0.09386846690422036
esophagusthis,0.09386846690422036
superoinferiorly,0.09386846690422036
attendings,0.09379898050800918
nontargeted,0.09379898050800918
packs,0.09379898050800918
micrometastase,0.09379898050800918
platelet,0.09379898050800918
micrometastases,0.09379898050800918
micrometastasis,0.09379898050800918
degenerated,0.09377994399604317
manage,0.09377994399604317
absc,0.09377994399604317
retropulsions,0.09362534039954329
standpoint,0.09352592873234476
throacentesis,0.09352592873234476
protodiastolic,0.0934422324944291
diastole,0.0934422324944291
enddiastolic,0.0934422324944291
systole,0.0934422324944291
intertransverse,0.0934422324944291
malleolar,0.09331960489994545
ulder,0.09330026901062738
hypokinetic,0.09330026901062738
sixtynine,0.09330026901062738
worisome,0.0932600285314566
toast,0.09325321500417265
eggs,0.09325321500417265
oatmeal,0.09325321500417265
consumed,0.09325321500417265
match,0.09314927586656001
localizedcontained,0.0930649081779303
hypopharyngeal,0.0930649081779303
compressiondeformity,0.09305907248920757
endotrahceal,0.09305907248920757
offset,0.09305907248920757
necessitans,0.09283739663048608
overdistension,0.09283739663048608
lopacification,0.09283739663048608
postintervention,0.09283739663048608
templ,0.09278455909883003
settings,0.09274198910537915
postsigmoid,0.09274198910537915
irregularlycontoured,0.09259395579137056
refining,0.09259395579137056
quadriplegic,0.09251806267023058
quadraplegic,0.09251806267023058
contrastplease,0.09243898403795404
postinjection,0.09243898403795404
bronchalveolar,0.09238497815592368
undergocontrast,0.09233624259614966
varients,0.09232482292357627
else,0.09231817431115458
nonpenetrating,0.09231817431115458
atelectasisobstructive,0.09231817431115458
aspirates,0.09231004735624483
cytopathologist,0.09231004735624483
bronchoscopies,0.09231004735624483
vertebrals,0.09228119644782576
deminished,0.09228119644782576
stoke,0.09228119644782576
wew,0.09217462620491505
retarded,0.09217462620491505
disturbed,0.09217462620491505
presurgery,0.09217462620491505
oophorectomy,0.09206663681406302
enteral,0.09206663681406302
benignlooking,0.09206663681406302
rateher,0.09203096919250854
pnumonitisatelectasis,0.09203096919250854
likeyl,0.09203096919250854
massbulky,0.09196887869307518
atbelow,0.09177010953947931
nodethe,0.09173211148565209
helped,0.0916522925634612
decresed,0.09163104174681323
velar,0.09162949333766933
adduction,0.09162949333766933
dysnfunction,0.0915204595721979
condylar,0.09147393383114133
temporalmandibular,0.09147393383114133
levelsas,0.09147393383114133
malignancymetastases,0.09145051196678479
variable,0.09136539563494815
familial,0.09130771675098164
wheel,0.09130771675098164
dysautonomia,0.09130771675098164
paddle,0.09130771675098164
duodenalproximal,0.09122107993256956
diffsuely,0.09122107993256956
distorts,0.09118191208785999
needleguided,0.09118191208785999
dependetly,0.09107089890145592
treeinfirst,0.09106468751888465
fresh,0.0910508637092847
fuzzy,0.09083883847530239
insult,0.09074858653124293
nonemergently,0.09073873549039445
llllul,0.09072430182155938
perfomred,0.09066270387802405
recieved,0.09066270387802405
accordingly,0.0905464897168544
catastrophe,0.09048757975617236
infectiousinflammatoryaspiration,0.09048757975617236
releif,0.09021350220631039
tpleural,0.09021350220631039
staphylococcal,0.0901343006724681
serous,0.09012414122999825
accommodation,0.09011399776988391
havent,0.09011399776988391
honeycombed,0.09009146230625192
massadenopathy,0.09000448527782468
tissueadenopathy,0.09000448527782468
hemipharesis,0.09000448527782468
unrecognized,0.08995737530595949
feveralso,0.08995636357810992
phrygian,0.08992148336962769
decompresses,0.08992148336962769
effecting,0.08992148336962769
merit,0.08992148336962769
viiiv,0.08992148336962769
slip,0.08992148336962769
hemiarthroplasty,0.08992148336962769
transgressed,0.08985679204722047
babesiosis,0.08982065790752415
parasitemia,0.08982065790752415
gangalia,0.08979748105523234
ivcontrast,0.08979748105523234
ateries,0.0897788674415523
coating,0.08973505844888348
nodehyperdense,0.08973505844888348
adenopathyloculated,0.08973505844888348
sacs,0.08967124849214987
retroperiotneal,0.08964484749020694
coarsing,0.08964484749020694
intfrarenal,0.08964484749020694
qa,0.08964484749020694
bowelcontaining,0.08964484749020694
responsibe,0.08962671615975329
subsumes,0.08962671615975329
addiation,0.08962671615975329
exudate,0.08962671615975329
ofintravenous,0.08953159075088471
blind,0.08953159075088471
consequent,0.08953159075088471
broncopleural,0.08953159075088471
pulomonary,0.08952222394086468
pluggingsecretion,0.08952222394086468
mosaic,0.08952222394086468
airtrapping,0.08952222394086468
lessened,0.08952222394086468
largecentral,0.08952222394086468
setup,0.08947581405879343
tagging,0.08947581405879343
anywhere,0.08947524176795868
cases,0.08946517912543464
hippocampi,0.08946517912543464
gyriform,0.08946517912543464
breakdown,0.08946517912543464
indental,0.08945559952040924
increasin,0.08945559952040924
carcinomatomsis,0.08944758180425644
enlarge,0.08944758180425644
contexttravel,0.08933904771276477
rimpseudocapsule,0.08933904771276477
parasitic,0.08933904771276477
edemaenhancing,0.08933904771276477
capsulepseudocapsule,0.08933904771276477
cysticercosis,0.08933904771276477
anemic,0.08933291760429803
nonincarceratednonobstructed,0.08930353877936954
atelectsis,0.08915043401915944
mez,0.08913038601083373
svcatrial,0.08913038601083373
airhyperdense,0.08913038601083373
hemoraghe,0.08913038601083373
anything,0.0891074298477297
frenc,0.0891074298477297
tack,0.0891074298477297
flexitrack,0.0891074298477297
spent,0.0891074298477297
mesentary,0.08908466868477838
wnewly,0.08901711441749517
impresses,0.08901711441749517
wpus,0.08901711441749517
embolismprevious,0.08886775045871638
prestent,0.08881543303165543
postdrainage,0.0887485333884811
peunothorax,0.08865806122129923
infectionfluid,0.08865806122129923
undertaken,0.08863130844861895
okd,0.08862437525040581
biomechanics,0.08862437525040581
iliopsoas,0.08862437525040581
incisura,0.08860631680613688
sylvius,0.08860631680613688
aqueduct,0.08860631680613688
lerge,0.08842656264774829
clinicallly,0.08842656264774829
catether,0.08836385728290637
cynlindrical,0.08836385728290637
intrahemispheric,0.08829925126909742
abnl,0.08829925126909742
sweats,0.08829896268444816
lops,0.08827556290553996
cte,0.08827556290553996
resultscommunicating,0.08824265994465672
underside,0.08823128594165139
vestibules,0.08822556148346392
videotaped,0.08822556148346392
pafib,0.08816200111176058
sludges,0.08806264993140314
nonvascular,0.0879934368994416
patella,0.0879934368994416
bursa,0.0879934368994416
presumptively,0.0879934368994416
irregularshaped,0.0879934368994416
ulcerative,0.08786774179199146
paretic,0.08775232620596196
developmentally,0.08773853663437003
biiliac,0.08771880807710326
gallbladders,0.08771880807710326
follicular,0.08771227394508609
lobules,0.08763041509030592
thinly,0.08763041509030592
forbers,0.0875677955502502
imression,0.0875677955502502
chestflankback,0.08738375581823551
terder,0.08738375581823551
fatstranding,0.0873712175530891
fs,0.08730384341172578
outofphase,0.08730384341172578
valuable,0.08730384341172578
infectionsdebridementsflapssternectomy,0.08730384341172578
lava,0.08730384341172578
obstructionnarrowing,0.08720884757624059
apexperhaps,0.08720884757624059
nicks,0.08707895882007473
dehydrationchemo,0.08707895882007473
chemotoxicity,0.08707895882007473
cathhemoperti,0.08707895882007473
patiens,0.08707895882007473
franceem,0.08707819684687444
supraazygous,0.08707701760121565
revals,0.08707550514143046
wallthickening,0.08707550514143046
contrastcreatinine,0.08707550514143046
carrying,0.08707550514143046
bronchet,0.08707550514143046
hdl,0.087028578889723
dimensionthis,0.087028578889723
belowknee,0.08698271910982971
mmabove,0.08697362337891709
regress,0.08697362337891709
nephrocalcinosis,0.08674733400752004
ureteralvesicular,0.08667762452317455
negotiate,0.0866268032756125
hempoptysis,0.08662432030288778
epicenters,0.08662432030288778
gradiant,0.08657200104860154
precardium,0.08657200104860154
suturing,0.08657200104860154
nonmasslike,0.08654106432738615
triagecare,0.0865218311505904
fluidblood,0.0865218311505904
respitatory,0.08649705987619997
ser,0.08649705987619997
equivalent,0.08641354618233485
bust,0.08641354618233485
rugae,0.08633106766185886
sweep,0.08633106766185886
consume,0.08633106766185886
indeterinate,0.08630459597005778
matressing,0.08630459597005778
rotatory,0.08630044749491184
adrenalrenal,0.08621331959549217
pnaabscessprogression,0.0862045049109808
gibleed,0.0862045049109808
measurments,0.0862045049109808
rash,0.0862045049109808
tumorpostobstructive,0.0862045049109808
rheum,0.0862045049109808
enhancements,0.08619358617837611
stabilize,0.08611775500042194
abxvanco,0.08611775500042194
dislodge,0.08611775500042194
intermediatetohigh,0.08611582085797385
satelite,0.08611376414314707
hemoptysisl,0.08611376414314707
topnormalsize,0.08611376414314707
settles,0.08602629056182572
dimminutive,0.08599995374532748
arteriosclerosis,0.08599995374532748
lenticulostriate,0.08599995374532748
pelvicfree,0.08599598662938344
iso,0.08599598662938344
consolidationpneumonia,0.08597489700885481
bracken,0.08597489700885481
concur,0.08589026167565537
observations,0.08589026167565537
nonstenotic,0.08589026167565537
ribbon,0.08589026167565537
benson,0.08589026167565537
throughtransmission,0.0858478840586388
infiltrationfracture,0.08581568188785742
msiv,0.08581568188785742
wedema,0.08574354773355966
possession,0.08574354773355966
sickleshaped,0.08574354773355966
archived,0.08574354773355966
prevascularleft,0.08566704395626375
acurately,0.08566704395626375
tarlovs,0.08566704395626375
invests,0.08566704395626375
fluidlast,0.08550537218200678
vegetation,0.08550537218200678
mestastasis,0.08550537218200678
rtemporal,0.08544248158175573
supratherapuetic,0.08543876312196842
tsah,0.08543876312196842
cerebelar,0.0854287445849874
fkh,0.0854287445849874
avaiable,0.0854287445849874
lesiosmetastasis,0.0854287445849874
filming,0.0854203327184638
continaing,0.08530932493658035
edemaflair,0.08517529762643015
pnet,0.08517529762643015
transgressing,0.0851714064097458
transaminases,0.08508135524001242
crohns,0.08505574069475523
spenules,0.08505574069475523
infectuous,0.08505574069475523
bronchpleural,0.08505574069475523
incised,0.0849961963604144
metastasess,0.08493858063712618
hypointensities,0.08493654218174387
deformation,0.08492681997764362
pedissection,0.08489337652417768
rvra,0.08489337652417768
ase,0.08489337652417768
turbinate,0.08488039831149309
fillings,0.08488039831149309
peritonsillar,0.08488039831149309
sublingual,0.08488039831149309
pneumotosis,0.08484257395716675
maximalintensity,0.08474303317760512
syndesmophytes,0.08474303317760512
inflasmmationinfection,0.08473999758930666
bronchoscopybiopsy,0.08473999758930666
besides,0.08473036159091817
yunable,0.08473036159091817
anxious,0.08473036159091817
uncomfortable,0.08473036159091817
gastrotomy,0.08473036159091817
fractionated,0.08473036159091817
galbladder,0.08471881256447156
pooled,0.0847046892309962
scenarioplease,0.08469288717767709
opacificationconsolidation,0.08469288717767709
wsbp,0.0846472330064181
nsclung,0.0846472330064181
examsee,0.084429047699324
noteworthy,0.084429047699324
pleurae,0.084429047699324
scheme,0.08441878205668897
sacralized,0.08441878205668897
emg,0.08441878205668897
preesophageal,0.08439688843550261
massesshe,0.08432906297376415
bronchiwill,0.08432906297376415
ceftriaxone,0.08432906297376415
plugged,0.0843247912032618
linearnodular,0.0843247912032618
endobronchialpleural,0.08429701975806181
malignacny,0.08419902941800754
indesseminated,0.08419902941800754
poorlyopacified,0.08404800259568705
sml,0.08404800259568705
stabletoprogressive,0.08404800259568705
consolidationatx,0.08404800259568705
inferomedial,0.08404080986890651
inclduing,0.08404080986890651
wstable,0.08404080986890651
intimate,0.08404080986890651
epicentered,0.08404080986890651
por,0.08404080986890651
synchro,0.08401863322803602
gdc,0.08401863322803602
preferred,0.08399121478957565
incidentially,0.08399121478957565
congolomerate,0.0839428404775116
wavy,0.0839428404775116
pneumoniaseptic,0.0839428404775116
regenerated,0.0839428404775116
dataset,0.0839428404775116
dsa,0.08391633921114323
superselected,0.0839022095533675
sbuclavian,0.08374572799347459
fundal,0.08366367715877107
xrya,0.08366367715877107
athero,0.08366367715877107
rows,0.08365658795373448
mmol,0.08365486312966601
subcarinalleft,0.08365486312966601
backfill,0.08365486312966601
thorascopic,0.08355990966135007
torsed,0.08355990966135007
artiers,0.08355990966135007
pepneumonia,0.08352986758158752
axisas,0.08352986758158752
subjectively,0.08352986758158752
descendingsigmoid,0.08352903426021599
laminated,0.08352903426021599
stagingwu,0.0833586673830464
invasionendobronchial,0.0833586673830464
surroung,0.08330989474427827
varicose,0.08330989474427827
chemotxxrt,0.08325779618499672
rebound,0.08325779618499672
ndary,0.08325779618499672
vd,0.08324588343846173
middescending,0.08315906943740826
average,0.08311548392009689
adjacet,0.08309224837737063
linguar,0.08309224837737063
scarringinflammatory,0.08305953557900944
scarringatelectases,0.08305953557900944
availableto,0.08305953557900944
stabilityin,0.08305953557900944
recs,0.08300419269651942
percardiocentesis,0.08300419269651942
rtetroperitoneum,0.08288158673486792
mildy,0.08288158673486792
mediatinal,0.08288158673486792
intervenous,0.08288158673486792
wfirm,0.08288080613737094
satisfatory,0.08287313104903705
opacaties,0.08287313104903705
mips,0.08287313104903705
aspration,0.08287313104903705
availability,0.08262912092261801
fdguptake,0.0826212922891351
givne,0.0825739613722425
caplease,0.08254302016561424
intralobar,0.08252203890349563
testing,0.08252203890349563
encasednarrowed,0.08250805142693521
mastectomies,0.08249747267605163
nonmultiphase,0.08249747267605163
unobstructed,0.08249747267605163
dysplastic,0.08244451583355403
indocies,0.08244451583355403
jxxb,0.08238913083016491
